source,title,price_text,area_m2,district,description,url,crawled_at
phongtro123,"CHO THUÊ PHÒNG TRỌ MỚI XÂY PHƯỜNG LIÊN CHIỂU, TP ĐÀ NẴNG",2.2 triệu/tháng,18,"Liên Chiểu, Đà Nẵng","CHO THUÊ PHÒNG TRỌ MỚI XÂY PHƯỜNG LIÊN CHIỂU, TP ĐÀ NẴNG 2.2 triệu/tháng 18 m 2 Liên Chiểu, Đà Nẵng Phòng trọ có điều hoà, máy nước nóng, có bãi để xephòng mới xâyNgay ngã ba Hồng Phước 3 với Tự ĐứcĐ/C: Đường Hồng Phước 3, Phường Hòa Khánh… 4 tháng trước",https://phongtro123.com/cho-thue-phong-tro-moi-xay-phuong-lien-chieu-tp-da-nang-pr700545.html,2026-05-15T11:06:35
phongtro123,"Phòng trọ giá rẻ, thoáng mát tại Ngũ Hành Sơn - Đà Nẵng",2.2 triệu/tháng,27,"Ngũ Hành Sơn, Đà Nẵng","Phòng trọ giá rẻ, thoáng mát tại Ngũ Hành Sơn - Đà Nẵng 2.2 triệu/tháng 27 m 2 Ngũ Hành Sơn, Đà Nẵng - Vị trí: Nằm trong khu dân cư đông đúc, nhiều tiện ích: gần trường học, khu vui chơi, siêu thị, chợ, bvien, ....- Phòng rộng rãi tầng trệt, có gác lửng,… 4 tháng trước",https://phongtro123.com/phong-tro-gia-re-thoang-mat-tai-ngu-hanh-son-da-nang-pr700527.html,2026-05-15T11:06:35
phongtro123,"Cho thuê phòng trọ khu Hoà Xuân, đường Bùi Công Trừng, Đà Nẵng",2.5 triệu/tháng,30,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ khu Hoà Xuân, đường Bùi Công Trừng, Đà Nẵng 2.5 triệu/tháng 30 m 2 Cẩm Lệ, Đà Nẵng Phòng trọ thoáng mát, sạch sẽ. Khu dân cư an ninh. Chủ chỉ có 1 phòng duy nhất riêng biệt, thoải mái. Có lối đi riêng.Giá 2,500,000Liên hệ 0907819656 hoặc… 4 tháng trước",https://phongtro123.com/cho-thue-phong-tro-khu-hoa-xuan-duong-bui-cong-trung-da-nang-pr700408.html,2026-05-15T11:06:35
phongtro123,Cho thuê phòng tầng 3 trong nhà nguyên căn,3 triệu/tháng,20,"Hải Châu, Đà Nẵng","Cho thuê phòng tầng 3 trong nhà nguyên căn 3 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Cho thuê phòng tầng 3 nhà nguyên căn trong hẻm đường Lê Đình Dương. Giá 3tr ở được 2 người. Có bếp với nhà vệ sinh riêng. Tầm ngày 18 có thể… 4 tháng trước",https://phongtro123.com/cho-thue-phong-tang-3-trong-nha-nguyen-can-pr700344.html,2026-05-15T11:06:35
phongtro123,PHÒNG MỚI 100% KHU HOÀ XUÂN - 510 MAI CHI THỌ,3.5 triệu/tháng,510,"Cẩm Lệ, Đà Nẵng","PHÒNG MỚI 100% KHU HOÀ XUÂN - 510 MAI CHI THỌ 3.5 triệu/tháng 26 m 2 Cẩm Lệ, Đà Nẵng CĂN HỘ MỚI 100% KHU HOÀ XUÂN -510 MAI CHI THỌGIÁ THUÊ: 3.5 TRIỆUVị trí : Ngay sân vận động Hòa Xuân- Gần chợ Hòa Xuân , trường TH TRần Đại Nghĩa ,… 4 tháng trước",https://phongtro123.com/can-ho-moi-100-khu-hoa-xuan-510-mai-chi-tho-pr700263.html,2026-05-15T11:06:35
phongtro123,Cho thuê phòng trọ phường Hoà Cường (phường Hoà Thuận Tây cũ),2.8 triệu/tháng,20,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ phường Hoà Cường (phường Hoà Thuận Tây cũ) 2.8 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Cho thuê phòng phường Hoà Cường (Hoà Thuận Tây cũ) 40/18 Nguyễn Hữu Thọ Nhà còn một phòng trống tầng 3, có ban công nhỏ Rộng 20m2, thoáng mát; khu dân cư… 4 tháng trước",https://phongtro123.com/cho-thue-phong-tro-phuong-hoa-cuong-phuong-hoa-thuan-tay-cu-pr700174.html,2026-05-15T11:06:35
phongtro123,Cho thuê phòng tầng 3 gần sân bay ĐN đường Nguyễn Hữu Thọ,3 triệu/tháng,20,"Hải Châu, Đà Nẵng","Cho thuê phòng tầng 3 gần sân bay ĐN đường Nguyễn Hữu Thọ 3 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Nhà còn một phòng trống tầng 3, có ban công nhỏ Rộng 20m2, thoáng mát; khu dân cư đông đúc; an ninh, ở tại 40/18 Nguyễn Hữu Thọ, trung tâm thành phố gần… 4 tháng trước",https://phongtro123.com/cho-thue-phong-tang-tret-gan-san-bay-dn-duong-nguyen-huu-tho-pr609224.html,2026-05-15T11:06:35
phongtro123,"Cho thuê nhà trọ tại đường Huỳnh Ngọc Đủ, phường Hòa Xuân, thành phố Đà Nẵng, nhà 36m2 và nhà 50m2",4 triệu/tháng,36,"Cẩm Lệ, Đà Nẵng","Cho thuê nhà trọ tại đường Huỳnh Ngọc Đủ, phường Hòa Xuân, thành phố Đà Nẵng, nhà 36m2 và nhà 50m2 4 triệu/tháng 50 m 2 Cẩm Lệ, Đà Nẵng Diện tích nhà 36m2 và nhà 50m2, đầy đủ hệ thống điện, nước, bếp, wc và 01 phòng ngủ, phù hợp với gia đình nhỏ.Giá cho thuê nhà 36m2 là 3,5 triệu, nhà… 4 tháng trước",https://phongtro123.com/cho-thue-nha-tro-tai-duong-huynh-ngoc-du-phuong-hoa-xuan-thanh-pho-da-nang-nha-36m2-va-nha-50m2-pr699604.html,2026-05-15T11:06:35
phongtro123,PHÒNG TRỌ CAO CẤP NGAY VINCOM - FULL NỘI THẤT CHỈ CẦN DỌN VALI VÀO Ờ,4.5 triệu/tháng,40,"Sơn Trà, Đà Nẵng","PHÒNG TRỌ CAO CẤP NGAY VINCOM - FULL NỘI THẤT CHỈ CẦN DỌN VALI VÀO Ờ 4.5 triệu/tháng 40 m 2 Sơn Trà, Đà Nẵng Cho thuê căn hộ rộng 40 m2Full nội thất máy giặt, tủ lạnh, bếp,..., đầy đủ tiện nghiGiá 4.500.000đ/1 thángĐiện 4k/1 chữ, nước 40k/1 ngườiƯu tiên… 4 tháng trước",https://phongtro123.com/phong-tro-cao-cap-ngay-vincom-full-noi-that-chi-can-don-vali-vao-o-pr699387.html,2026-05-15T11:06:35
phongtro123,PHÒNG MẶT TIỀN NHÀ MỚI XÂY CẦN CHO THUÊ,3 triệu/tháng,27,"Ngũ Hành Sơn, Đà Nẵng","PHÒNG MẶT TIỀN NHÀ MỚI XÂY CẦN CHO THUÊ 3 triệu/tháng 27 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng mặt tiền đường kiệt 7m5 rộng rãi, thông thoáng, cần cho thuê. Diện tích sử dụng 27m2Phù hợp với người đi làm, gia đình nhỏ, sinh viên. Tiện ích… 4 tháng trước",https://phongtro123.com/phong-mat-tien-nha-moi-xay-can-cho-thue-pr698860.html,2026-05-15T11:06:35
phongtro123,"CHO THUÊ PHÒNG TRỌ MỚI XÂY, 18M2, KIỆT TRẦN CAO VÂN, THANH KHÊ",3.2 triệu/tháng,18,"Thanh Khê, Đà Nẵng","CHO THUÊ PHÒNG TRỌ MỚI XÂY, 18M2, KIỆT TRẦN CAO VÂN, THANH KHÊ 3.2 triệu/tháng 18 m 2 Thanh Khê, Đà Nẵng CHO THUÊ PHÒNG TRỌ MỚI XÂY, 18M2, KIỆT TRẦN CAO VÂN, THANH KHÊ K291 Trần Cao Vân, Kiệt thông Lê Độ.Phòng mới 100%, sạch đẹp, thoáng mát.Khu dân cư an… 4 tháng trước",https://phongtro123.com/cho-thue-phong-tro-moi-xay-18m2-kiet-tran-cao-van-thanh-khe-pr698833.html,2026-05-15T11:06:35
phongtro123,"GIÁ CHƯA TỪNG CÓ, PHÒNG TRỌ FULL NỘI THẤT CƠ BẢN CÁCH VINCOM 2 PHÚT ĐI XE MÁY",2.7 triệu/tháng,25,"Sơn Trà, Đà Nẵng","GIÁ CHƯA TỪNG CÓ, PHÒNG TRỌ FULL NỘI THẤT CƠ BẢN CÁCH VINCOM 2 PHÚT ĐI XE MÁY 2.7 triệu/tháng 25 m 2 Sơn Trà, Đà Nẵng Phòng full tiện nghi:– Máy lạnh, nước nóng, nội thất cơ bản– Bàn bếp riêng đầy đủ– Thang máy tiện lợi– Sân phơi rộng rãi– Camera an ninh… 5 tháng trước",https://phongtro123.com/gia-chua-tung-co-phong-tro-full-noi-that-co-ban-cach-vincom-2-phut-di-xe-may-pr698650.html,2026-05-15T11:06:35
phongtro123,"Cho thuê phòng mặt tiền của toà nhà căn hộ NYKY APARTMENT, Khu đô thị 1B, Điện Ngọc,Điện Bàn Đông",5 triệu/tháng,40,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng mặt tiền của toà nhà căn hộ NYKY APARTMENT, Khu đô thị 1B, Điện Ngọc,Điện Bàn Đông 5 triệu/tháng 40 m 2 Ngũ Hành Sơn, Đà Nẵng Cần cho thuê phòng mặt tiền toà nhà căn hộ ở khu vực FPT, Ngũ Hành Sơn. Diện tích : 40 m2, nội thất cơ bản.Tiện ích gần đại học FPT, Đại học Việt… 5 tháng trước",https://phongtro123.com/cho-thue-phong-mat-tien-cua-toa-nha-can-ho-nyky-apartment-khu-do-thi-1b-dien-ngoc-dien-ban-dong-pr698061.html,2026-05-15T11:06:35
phongtro123,"Nhà trọ mới xây, cần cho thuê và cần tìm người ở ghép",1.23 triệu/tháng,20,"Ngũ Hành Sơn, Đà Nẵng","Nhà trọ mới xây, cần cho thuê và cần tìm người ở ghép 1.23 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Nhà trọ mới xây, còn phòng cho thuê hoặc cần người ở ghépNhà trọ thông thoáng, ánh sáng và gió tự nhiên. Khu vực yên tĩnh. Phù hợp cho sinh viên và… 5 tháng trước",https://phongtro123.com/nha-tro-moi-xay-can-cho-thue-va-can-tim-nguoi-o-ghep-pr697743.html,2026-05-15T11:06:35
phongtro123,"Cho thuê phòng trọ tại 139 Ngô Quyền, Sơn Trà, Đà Nẵng",1.5 triệu/tháng,15,"Sơn Trà, Đà Nẵng","Cho thuê phòng trọ tại 139 Ngô Quyền, Sơn Trà, Đà Nẵng 1.5 triệu/tháng 15 m 2 Sơn Trà, Đà Nẵng Phòng rộng, thoáng mát, có sân để xe.Gần trung tâm chỉ cách 5 phút đi xe.An ninh tốt, khu dân trí cao.Địa chỉ: 139 Đường Ngô Quyền, Phường Thọ Quang,… 5 tháng trước",https://phongtro123.com/139-ngo-quyen-cho-thue-phong-tro-3-pr697662.html,2026-05-15T11:06:35
phongtro123,Cho thuê nguyên tầng 3 diện tích 100m2,4.5 triệu/tháng,100,"Liên Chiểu, Đà Nẵng","Cho thuê nguyên tầng 3 diện tích 100m2 4.5 triệu/tháng 100 m 2 Liên Chiểu, Đà Nẵng CHO THUÊ NGUYÊN TẦNG 3 – ĐƯỜNG MÊ LINH (100m²) Vị trí: Đường Mê Linh, khu vực cao ráo không ngập lụt, thuận tiện di chuyển. Diện tích: 100m² – rộng… 5 tháng trước",https://phongtro123.com/cho-thue-nguyen-tang-3-dien-tich-100m2-pr697455.html,2026-05-15T11:06:35
phongtro123,"Cho thuê phòng trọ tại 508 Lê Văn Hiến, Ngũ Hành Sơn, TP. Đà Nẵng",1.5 triệu/tháng,20,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ tại 508 Lê Văn Hiến, Ngũ Hành Sơn, TP. Đà Nẵng 1.5 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng trọ cho thuê tvới diện tích 20m².- Phòng trọ có 1 phòng ngủ và 1 toilet. Cho từ 1 đến 2 người ở.- Giá thuê chỉ 1,5 triệu VND mỗi tháng.- Phòng… 5 tháng trước",https://phongtro123.com/cho-thue-phong-tro-tai-508-le-van-hien-ngu-hanh-son-tp-da-nang-pr697231.html,2026-05-15T11:06:35
phongtro123,Phòng sạch có điều hòa - wc riêng - tắm riêng - bếp riêng - nhà xe riêng,1.6 triệu/tháng,21,"Cẩm Lệ, Đà Nẵng","Phòng sạch có điều hòa - wc riêng - tắm riêng - bếp riêng - nhà xe riêng 1.6 triệu/tháng 21 m 2 Cẩm Lệ, Đà Nẵng Phòng sạch có điều hòa - wc riêng - tắm riêng - bếp riêng - nhà xe riêngĐ/C: 43 Đường Nguyễn Đình Tứ, Phường Hòa An, Quận Cẩm Lệ, Đà NẵngGiá thuê:… 5 tháng trước",https://phongtro123.com/phong-sach-co-dieu-hoa-wc-rieng-tam-rieng-bep-rieng-nha-xe-rieng-pr687941.html,2026-05-15T11:06:35
phongtro123,"Cho thuê phòng trọ mới 100% tại Phan Thao, khu vực Hòa Xuân",3.5 triệu/tháng,22,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ mới 100% tại Phan Thao, khu vực Hòa Xuân 3.5 triệu/tháng 22 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ mới 100%, đường 10m5 Phan Thao, khu vực Hòa Xuân.- Đầy đủ nội thất: Điều hòa, bếp, máy nóng lạnh. Có máy giặt, máy sáy (dùng chung)-… 6 tháng trước",https://phongtro123.com/cho-thue-phong-tro-moi-100-tai-phan-thao-khu-vuc-hoa-xuan-2-pr696517.html,2026-05-15T11:06:35
phongtro123,Cho thuê phòng sát đường 2/9 Quận Hải Châu,3.4 triệu/tháng,23,"Hải Châu, Đà Nẵng","Cho thuê phòng sát đường 2/9 Quận Hải Châu 3.4 triệu/tháng 23 m 2 Hải Châu, Đà Nẵng HP House Tưng bừng Khai trương ( 15/11/2025) Tòa nhà mới All New 100% Tất cả các phòng đều có 02 Cửa sổ và ốp đá toàn bộ… 6 tháng trước",https://phongtro123.com/cho-thue-phong-sat-duong-2-9-quan-hai-chau-pr696049.html,2026-05-15T11:06:35
phongtro123,Phòng cho nhóm 4 bạn nữ. Thuê lâu dài,2.5 triệu/tháng,30,"Sơn Trà, Đà Nẵng","Phòng cho nhóm 4 bạn nữ. Thuê lâu dài 2.5 triệu/tháng 30 m 2 Sơn Trà, Đà Nẵng Phòng khách sạn, thích hợp cho 4 bạn nữ. Đầy đủ nội thất, có thể vào ở ngay.Giá thuê: 2,5 triệu/1 người/1 tháng 6 tháng trước",https://phongtro123.com/phong-cho-nhom-4-ban-nu-thue-lau-dai-pr695661.html,2026-05-15T11:06:39
phongtro123,"PASS phòng trọ full nội thất (HĐ còn 3 tháng, có thể gia hạn)",5 triệu/tháng,50,"Cẩm Lệ, Đà Nẵng","PASS phòng trọ full nội thất (HĐ còn 3 tháng, có thể gia hạn) 5 triệu/tháng 50 m 2 Cẩm Lệ, Đà Nẵng Do thay đổi công việc, mình cần nhượng gấp phòng trọ siêu đẹp tại vị trí cực thuận tiện.Phòng ở tầng 1 riêng biệt, không chung chủ, sạch sẽ –… 6 tháng trước",https://phongtro123.com/pass-phong-tro-can-ho-full-noi-that-hd-con-3-thang-co-the-gia-han-pr695479.html,2026-05-15T11:06:39
phongtro123,CHO THUÊ PHÒNG TRỌ SINH VIÊN GIÁ RẺ 2.5TR/THÁNG,2.5 triệu/tháng,40,"Cẩm Lệ, Đà Nẵng","CHO THUÊ PHÒNG TRỌ SINH VIÊN GIÁ RẺ 2.5TR/THÁNG 2.5 triệu/tháng 40 m 2 Cẩm Lệ, Đà Nẵng PHÒNG TRỌ MỚI XÂYDT: 40M2CÓ GÁC LỬNGCÓ KHU NẤU ĂN RIÊNGĐ/C: 178 Đường Kiều Phụng, Phường Hòa Xuân, Quận Cẩm Lệ, Đà NẵngGiá: 2tr5/tháng 6 tháng trước",https://phongtro123.com/cho-thuephong-tro-sinh-vien-gia-re-2-5tr-thang-pr695000.html,2026-05-15T11:06:39
phongtro123,"Phòng trọ tại 8x Nguyễn Lộ Trạch, 4,5 triệu, 20m2, view đẹp",4.5 triệu/tháng,20,"Hải Châu, Đà Nẵng","Phòng trọ tại 8x Nguyễn Lộ Trạch, 4,5 triệu, 20m2, view đẹp 4.5 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Phòng trọ cho thuê tại 8x Nguyễn Lộ Trạch, p Hòa Cường Nam, Q.Hải Châu, Đà Nẵng là lựa chọn lý tưởng cho những ai tìm kiếm không gian sống tiện nghi và… 6 tháng trước",https://phongtro123.com/phong-tro-tai-8x-nguyen-lo-trach-4-5-trieu-20m2-view-dep-pr694543.html,2026-05-15T11:06:39
phongtro123,"Nhà trọ mới xây, cần cho thuê lâu dài ngay Lê Văn Hiến, quận Ngũ Hành Sơn, ĐN",1.23 triệu/tháng,20,"Ngũ Hành Sơn, Đà Nẵng","Nhà trọ mới xây, cần cho thuê lâu dài ngay Lê Văn Hiến, quận Ngũ Hành Sơn, ĐN 1.23 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Còn 1 phòng trọ mới xây cần cho thuê.Thông thoáng, ánh sáng và gió tự nhiên.Yên tĩnh cho sinh viên và người đi làm.Đ/C: K420/54 Đường Lê Văn Hiến,… 6 tháng trước",https://phongtro123.com/nha-tro-moi-xay-can-cho-thue-lau-dai-pr694347.html,2026-05-15T11:06:39
phongtro123,Cho thuê phòng trọ ( Nữ). Cách trường Duy Tân khoảng 150m,1.3 triệu/tháng,150,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ ( Nữ). Cách trường Duy Tân khoảng 150m 1.3 triệu/tháng 12 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ cách trường Duy Tân khoảng 150mGần chợ, siêu thị, ga, sân bay.Khu vực an ninh, yên tĩnh phù hợp cho sinh viênDT: 12m2Giá thuê:… 7 tháng trước",https://phongtro123.com/cho-thue-phong-tro-nu-cach-truong-duy-tan-khoang-150m-pr651896.html,2026-05-15T11:06:39
phongtro123,"Cho thuê phòng trọ tại Hồ Xuân Hương, Ngũ Hành Sơn, Đà Nẵng, giá ưu đãi chỉ với 2,4 triệu VND",2.4 triệu/tháng,20,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ tại Hồ Xuân Hương, Ngũ Hành Sơn, Đà Nẵng, giá ưu đãi chỉ với 2,4 triệu VND 2.4 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng - Cho thuê phòng trọ thoáng mát , có đầy đủ công trình phụ khép kín trong phòng , nhà 2 mặt tiền.- Vị trí: ngay đường Hồ Xuân Hương giao nhau với… 7 tháng trước",https://phongtro123.com/cho-thue-nha-tro-tai-ho-xuan-huong-ngu-hanh-son-da-nang-gia-uu-dai-chi-voi-2-5-trieu-vnd-pr682599.html,2026-05-15T11:06:39
phongtro123,CHO THUÊ PHÒNG 87 NGUYỄN LỘ TRẠCH - HÒA CƯỜNG - ĐÀ NẴNG,4.8 triệu/tháng,25,"Hải Châu, Đà Nẵng","CHO THUÊ PHÒNG 87 NGUYỄN LỘ TRẠCH - HÒA CƯỜNG - ĐÀ NẴNG 4.8 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Căn hộ Danasun – Không gian sống hiện đại ngay trung tâm Đà NẵngĐịa chỉ: 87 Nguyễn Lộ Trạch, phường Hòa Cường, Đà Nẵng (đối diện tháp đôi Masteris… 7 tháng trước",https://phongtro123.com/cho-thue-can-ho-mini-87-nguyen-lo-trach-hoa-cuong-da-nang-pr692987.html,2026-05-15T11:06:39
phongtro123,"PHÒNG FULL NỘI THẤT GẦN ĐẠI HỌC FPT, VIỆT HÀN, Y DƯỢC…",4.5 triệu/tháng,35,"Ngũ Hành Sơn, Đà Nẵng","PHÒNG FULL NỘI THẤT GẦN ĐẠI HỌC FPT, VIỆT HÀN, Y DƯỢC… 4.5 triệu/tháng 35 m 2 Ngũ Hành Sơn, Đà Nẵng PHÒNG FULL NỘI THẤT GẦN ĐẠI HỌC FPT, VIỆT HÀN, Y DƯỢC…- Full nội thất- Máy giặt riêng- Cửa sổ thoáng- Không chung chủ, giờ giấc tự doGiá chỉ… 7 tháng trước",https://phongtro123.com/can-ho-full-noi-that-gan-dai-hoc-fpt-viet-han-y-duoc-2-pr692703.html,2026-05-15T11:06:39
phongtro123,"Phòng trọ mới xây cho nữ, gần trung tâm thành phố Đà Nẵng",1 triệu/tháng,50,"Liên Chiểu, Đà Nẵng","Phòng trọ mới xây cho nữ, gần trung tâm thành phố Đà Nẵng 1 triệu/tháng 50 m 2 Liên Chiểu, Đà Nẵng Cho thuê phòng trọ mới xây, sạch sẽ và an toàn, chỉ dành cho nữ.Vị trí thuận tiện gần trung tâm thành phố Đà Nẵng, dễ dàng di chuyển đến các trường… 7 tháng trước",https://phongtro123.com/phong-tro-moi-xay-cho-nu-gan-trung-tam-thanh-pho-da-nang-pr692567.html,2026-05-15T11:06:39
phongtro123,"Cho thuê phòng tại 08 dương bích liên, quận Thanh Khê, ĐN",3 triệu/tháng,15,"Thanh Khê, Đà Nẵng","Cho thuê phòng tại 08 dương bích liên, quận Thanh Khê, ĐN 3 triệu/tháng 15 m 2 Thanh Khê, Đà Nẵng cần cho thuê phòng tại 08 dương bích liên.Giá 3.000.000vnd/thángĐiện 3,7k/chữ.Nươc;50k/tháng.Phí sinh hoạt 50k/tháng 7 tháng trước",https://phongtro123.com/cho-thue-phong-tai-08-duong-bich-lien-pr692455.html,2026-05-15T11:06:39
phongtro123,Phòng giá rẻ ngũ hành sơn có gác lửng,3.8 triệu/tháng,30,"Ngũ Hành Sơn, Đà Nẵng","Phòng giá rẻ ngũ hành sơn có gác lửng 3.8 triệu/tháng 30 m 2 Ngũ Hành Sơn, Đà Nẵng Địa chỉ : Đường k20 có gác lửng- Giá 3,8tr- Tầng 3-4 thang bộ- Ngay bệnh viện 600 giường- Điện 3k8, nước 50k/người, wifi 50k/phòng , Máy giặt chung… 7 tháng trước",https://phongtro123.com/can-ho-gia-re-ngu-hanh-son-co-gac-lung-pr692131.html,2026-05-15T11:06:39
phongtro123,"Phòng trọ lớn (nhà cấp 4 nhỏ), 25m2, không ngập lụt, an ninh tốt, đường vào rộng",2.3 triệu/tháng,25,"Liên Chiểu, Đà Nẵng","Phòng trọ lớn (nhà cấp 4 nhỏ), 25m2, không ngập lụt, an ninh tốt, đường vào rộng 2.3 triệu/tháng 25 m 2 Liên Chiểu, Đà Nẵng Nhà mình có 1 phòng trọ rộng (nhà cấp 4 nhỏ) cần cho thuêThông tin cụ thể:- Phòng rộng 25m2, tại K207/31 PHạm Như Xương, phường Hòa Khánh, TP. Đà Nẵng… 8 tháng trước",https://phongtro123.com/phong-tro-lon-nha-cap-4-nho-25m2-khong-ngap-lut-an-ninh-tot-duong-vao-rong-2-pr691266.html,2026-05-15T11:06:39
phongtro123,Do mình có việc về quê - Cần nhượng gấp phòng trọ,2.8 triệu/tháng,28,"Liên Chiểu, Đà Nẵng","Do mình có việc về quê - Cần nhượng gấp phòng trọ 2.8 triệu/tháng 28 m 2 Liên Chiểu, Đà Nẵng Mình cần nhượng gấp phòng trọ, hợp đồng còn hơn 1 tháng, tháng này đến ở không phải đóng phíphòng rộng rãi, có ban công thoáng mát, nhà vệ sinh… 9 tháng trước",https://phongtro123.com/do-minh-co-viec-ve-que-can-nhuong-gap-phong-tro-pr689203.html,2026-05-15T11:06:39
phongtro123,Cho thuê phòng trọ xây mới ( nhận phòng sau 1 tuần),4 triệu/tháng,20,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ xây mới ( nhận phòng sau 1 tuần) 4 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Nhà trọ mới xây có ban công riêng, sân phơi riêng, điều hòa, máy nước nóng gián tiếp, bếp điện âm, máy giặt.Nhà mặt tiền đường 7,5m , đèn đường… 9 tháng trước",https://phongtro123.com/cho-thue-phong-tro-xay-moi-nhan-phong-sau-1-tuan-pr689105.html,2026-05-15T11:06:39
phongtro123,Cho thuê phòng trọ tại đà Nẵng,,15,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ tại đà Nẵng 100.000 đồng/tháng 15 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ tại đà Nẵng liên hệ không chín không năm ba ba không hai một bảy 9 tháng trước",https://phongtro123.com/cho-thue-phong-tro-tai-da-nang-pr688188.html,2026-05-15T11:06:39
phongtro123,"Cho thuê phòng trọ, có 2 phòng liền kề, trung tâm thành phố, gần chợ và trường học",2 triệu/tháng,20,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ, có 2 phòng liền kề, trung tâm thành phố, gần chợ và trường học 2 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ, có 2 phòng liền kề, trung tâm thành phố,- Hướng Tây.- Gần trường đại học Sư Phạm Công Nghệ, chợ Đống Đa.- DT 30m2Giá cho thuê:… 10 tháng trước",https://phongtro123.com/cho-thue-phong-tro-co-2-phong-lien-ke-trung-tam-thanh-pho-gan-cho-va-truong-hoc-pr686158.html,2026-05-15T11:06:39
